unit_id,source,condition,age_days,brand_tier,model_a,model_b,model_c,model_d,utility_a,utility_b
498,Internet/Shipping,Undamaged,4,Standard,Resale,Resale,Repackaging,Resale,65.33453129137543,65.33453129137543
499,Internet/Shipping,MissingPart,153,Premium,Repair,Repair,Donation,Repair,36.05181039509817,36.05181039509817
500,Internet/Shipping,NotLiked,2,Standard,Resale,Resale,Repackaging,Resale,61.37412591604198,61.37412591604198
501,Internet/Shipping,ColorMismatch,0,Standard,Resale,Resale,Resale,Resale,32.0,32.0
502,Store-Customer,Undamaged,10,Standard,Resale,Resale,Donation,Resale,64.93831394431967,64.93831394431967
503,Store-Customer,SeamDefect,42,Standard,Disposal,Donation,Donation,Repair,0.0,11.76659462081626
504,Internet/Shipping,SeamDefect,306,Standard,Disposal,Donation,Donation,Repair,0.0,8.34035393962394
505,Internet/Shipping,ColorMismatch,7,Standard,Resale,Resale,Refurbishing,Resale,31.755855502663223,31.755855502663223
506,Store-Customer,NotLiked,0,Standard,Resale,Resale,Repackaging,Resale,61.49999999999999,61.49999999999999
507,Internet/Shipping,NotLiked,107,Standard,Resale,Resale,Recycling,Resale,55.10711739838924,55.10711739838924
508,Store-Customer,MissingPart,117,Standard,Donation,Refurbishing,Repair,Repair,12.567740880359699,14.294837232503578
509,Internet/Shipping,NotLiked,12,Standard,Resale,Resale,Refurbishing,Resale,60.748517910301615,60.748517910301615
510,Internet/Shipping,NotLiked,12,Standard,Resale,Resale,Refurbishing,Resale,60.748517910301615,60.748517910301615
511,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,DiscountSale,Resale,61.24850332867146,61.24850332867146
512,Store-Customer,Undamaged,5,Standard,Resale,Resale,Donation,Resale,65.26832986631337,65.26832986631337
513,Internet/Shipping,MissingPart,4,Standard,Repair,Repair,Donation,Repair,25.860279627039702,25.860279627039702
514,Internet/Shipping,MissingPart,0,Standard,Repair,Resale,Donation,Repair,26.0,6.9
515,Internet/Shipping,NotLiked,6,Standard,Resale,Resale,DiscountSale,Resale,61.12313173539791,61.12313173539791
516,Internet/Shipping,ColorMismatch,86,Standard,Resale,Resale,Resale,Resale,29.115798092705283,29.115798092705283
517,Internet/Shipping,NotLiked,3,Standard,Resale,Resale,DiscountSale,Resale,61.311283216712496,61.311283216712496
518,Internet/Shipping,SeamDefect,4,Standard,Donation,Repair,Repair,Repair,12.338523035897468,20.87425166433573
519,Internet/Shipping,NotLiked,8,Premium,Resale,Resale,Repackaging,Resale,92.24701595210222,92.24701595210222
520,Store-Customer,SeamDefect,3,Standard,Donation,Resale,Recycling,Repair,12.353869230751945,1.5790314685236115
521,Store-Customer,Stained,7,Premium,Refurbishing,Refurbishing,Recycling,Refurbishing,46.133783253994835,46.133783253994835
522,Internet/Shipping,Stained,8,Standard,Refurbishing,Resale,Refurbishing,Refurbishing,28.721117019297118,1.0553787230875393
523,Internet/Shipping,Torn,5,Standard,Recycling,Resale,Repair,Repair,5.947631031523164,-2.517456322825612
524,Internet/Shipping,NotLiked,12,Standard,Resale,Resale,Donation,Resale,60.748517910301615,60.748517910301615
525,Internet/Shipping,NotLiked,31,Standard,Resale,Resale,Refurbishing,Resale,59.57696110378963,59.57696110378963
526,Internet/Shipping,Torn,1,Premium,Repair,Repair,Refurbishing,Repair,29.958020993001746,29.958020993001746
527,Store-Employee,SeamDefect,37,Standard,Disposal,Resale,Donation,Repair,0.0,1.3457329474433743
528,Store-Employee,Torn,47,Standard,Disposal,Resale,Repair,Repair,0.0,-2.6606941084337015
529,Store-Customer,MissingPart,117,Standard,Donation,Resale,Donation,Repair,12.567740880359699,5.740644528215819
530,Internet/Shipping,NotLiked,9,Premium,Resale,Resale,DiscountSale,Resale,92.1533157940375,92.1533157940375
531,Internet/Shipping,NotLiked,8,Premium,Resale,Resale,Recycling,Resale,92.24701595210222,92.24701595210222
532,Internet/Shipping,Stained,12,Standard,Refurbishing,Refurbishing,Refurbishing,Refurbishing,28.58250995016757,28.58250995016757
533,Internet/Shipping,ColorMismatch,8,Standard,Resale,Resale,Resale,Resale,31.721117019297118,31.721117019297118
534,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Refurbishing,Resale,61.49999999999999,61.49999999999999
535,Internet/Shipping,NotLiked,37,Premium,Resale,Resale,Recycling,Resale,89.56739479048555,89.56739479048555
536,Internet/Shipping,NotLiked,10,Standard,Resale,Resale,Resale,Resale,60.87313952619759,60.87313952619759
537,Internet/Shipping,MissingPart,22,Standard,Donation,Resale,Refurbishing,Repair,14.119204113396176,6.671522468037706
538,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,Resale,Resale,61.24850332867146,61.24850332867146
539,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Recycling,Resale,61.49999999999999,61.49999999999999
540,Store-Customer,NotLiked,11,Standard,Resale,Resale,Resale,Resale,60.81079756284822,60.81079756284822
541,Store-Employee,MissingPart,10,Standard,Repair,Repair,Recycling,Repair,25.651744181220877,25.651744181220877
542,Internet/Shipping,NotLiked,5,Standard,Resale,Resale,Resale,Resale,61.18578618913899,61.18578618913899
543,Store-Customer,ColorMismatch,6,Standard,Resale,Resale,Refurbishing,Resale,31.79062874188773,31.79062874188773
544,Store-Employee,Stained,6,Standard,Refurbishing,Resale,Refurbishing,Refurbishing,28.79062874188773,1.0665005987020368
545,Internet/Shipping,MissingPart,12,Premium,Repair,Resale,Donation,Repair,42.87376492525135,11.962129477575404
546,Internet/Shipping,NotLiked,4,Premium,Resale,Resale,Resale,Resale,92.62275499300719,92.62275499300719
547,Internet/Shipping,Torn,86,Premium,Recycling,Repair,Refurbishing,Repair,9.952109141717376,26.53895771124634
548,Internet/Shipping,ColorMismatch,4,Standard,Resale,Resale,Recycling,Resale,31.860279627039702,31.860279627039702
549,Store-Customer,ColorMismatch,1,Standard,Resale,Resale,Recycling,Resale,31.965017494168123,31.965017494168123
550,Internet/Shipping,Torn,7,Premium,Repair,Resale,Recycling,Repair,29.70702660319587,-0.7866216746005161
551,Internet/Shipping,MissingPart,10,Standard,Donation,Repair,Donation,Repair,14.325872090610439,25.651744181220877
552,Internet/Shipping,Torn,6,Standard,Recycling,Donation,Refurbishing,Repair,5.937188622566319,10.916251496755091
553,Internet/Shipping,Stained,14,Standard,Refurbishing,Refurbishing,Donation,Refurbishing,28.513414049200165,28.513414049200165
554,Store-Customer,ColorMismatch,85,Standard,Resale,Resale,Refurbishing,Resale,29.147929954051,29.147929954051
555,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,DiscountSale,Resale,61.24850332867146,61.24850332867146
556,Internet/Shipping,Undamaged,8,Standard,Resale,Resale,Recycling,Resale,65.07012233666453,65.07012233666453
557,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Donation,Resale,61.49999999999999,61.49999999999999
558,Internet/Shipping,NotLiked,1,Standard,Resale,Resale,DiscountSale,Resale,61.43703148950262,61.43703148950262
559,Internet/Shipping,SeamDefect,1,Standard,Donation,Repair,Donation,Repair,12.384607697433974,20.96851574475131
560,Internet/Shipping,MissingPart,0,Standard,Repair,Resale,Donation,Repair,26.0,6.9
561,Internet/Shipping,ColorMismatch,14,Standard,Resale,Resale,Recycling,Resale,31.513414049200165,31.513414049200165
562,Internet/Shipping,NotLiked,11,Premium,Resale,Resale,Resale,Resale,91.96619634427232,91.96619634427232
563,Store-Customer,Torn,17,Standard,Disposal,Donation,Refurbishing,Repair,0.0,10.764011584888733
564,Internet/Shipping,NotLiked,11,Standard,Resale,Resale,Refurbishing,Resale,60.81079756284822,60.81079756284822
565,Internet/Shipping,NotLiked,9,Standard,Resale,Resale,DiscountSale,Resale,60.93554386269166,60.93554386269166
566,Internet/Shipping,NotLiked,7,Standard,Resale,Resale,Refurbishing,Resale,61.060539904793806,61.060539904793806
567,Store-Customer,MissingPart,0,Standard,Repair,Repair,Repair,Repair,26.0,26.0
568,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Refurbishing,Resale,61.49999999999999,61.49999999999999
569,Internet/Shipping,NotLiked,14,Standard,Resale,Resale,Recycling,Resale,60.6241452885603,60.6241452885603
570,Internet/Shipping,NotLiked,138,Standard,Resale,Resale,Recycling,Resale,53.379217579985294,53.379217579985294
571,Internet/Shipping,Undamaged,0,Standard,Resale,Resale,DiscountSale,Resale,65.6,65.6
572,Store-Customer,MissingPart,10,Standard,Repair,Repair,Refurbishing,Repair,25.651744181220877,25.651744181220877
573,Internet/Shipping,NotLiked,15,Standard,Resale,Resale,Refurbishing,Resale,60.56205219499294,60.56205219499294
574,Store-Customer,Undamaged,34,Standard,Resale,Resale,Resale,Resale,63.37700505839418,63.37700505839418
575,Store-Customer,Torn,9,Standard,Recycling,Donation,Repair,Repair,5.905923977115277,10.874565302820368
576,Internet/Shipping,Stained,8,Standard,Refurbishing,Resale,Recycling,Refurbishing,28.721117019297118,1.0553787230875393
577,Store-Customer,Stained,11,Standard,Refurbishing,Refurbishing,Donation,Refurbishing,28.617109757137904,28.617109757137904
578,Internet/Shipping,ColorMismatch,35,Standard,Resale,Resale,Recycling,Resale,30.79618956901482,30.79618956901482
579,Store-Customer,MissingPart,5,Standard,Repair,Resale,Donation,Repair,25.82543677174388,6.847631031523164
580,Internet/Shipping,NotLiked,263,Standard,Resale,Resale,Resale,Resale,46.9307395306031,46.9307395306031
581,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Resale,Resale,61.49999999999999,61.49999999999999
582,Internet/Shipping,NotLiked,268,Premium,Resale,Resale,DiscountSale,Resale,70.78378531422064,70.78378531422064
583,Internet/Shipping,MissingPart,0,Standard,Repair,Repair,Repair,Repair,26.0,26.0
584,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,Resale,Resale,61.24850332867146,61.24850332867146
585,Store-Customer,NotLiked,0,Standard,Resale,Resale,Repackaging,Resale,61.49999999999999,61.49999999999999
586,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,DiscountSale,Resale,61.24850332867146,61.24850332867146
587,Internet/Shipping,Stained,6,Standard,Refurbishing,Refurbishing,Donation,Refurbishing,28.79062874188773,28.79062874188773
588,Internet/Shipping,MissingPart,5,Standard,Repair,Resale,Repair,Repair,25.82543677174388,6.847631031523164
589,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,DiscountSale,Resale,61.24850332867146,61.24850332867146
590,Internet/Shipping,NotLiked,3,Standard,Resale,Resale,DiscountSale,Resale,61.311283216712496,61.311283216712496
591,Store-Customer,Undamaged,25,Standard,Resale,Resale,DiscountSale,Resale,63.958109149884116,63.958109149884116
592,Internet/Shipping,NotLiked,144,Premium,Resale,Resale,DiscountSale,Resale,80.32639219159488,80.32639219159488
593,Internet/Shipping,NotLiked,8,Standard,Resale,Resale,Refurbishing,Resale,60.99801063473481,60.99801063473481
594,Internet/Shipping,NotLiked,7,Standard,Resale,Resale,DiscountSale,Resale,61.060539904793806,61.060539904793806
595,Internet/Shipping,ColorMismatch,1,Standard,Resale,Resale,Refurbishing,Resale,31.965017494168123,31.965017494168123
596,Internet/Shipping,Stained,36,Standard,Refurbishing,Resale,Donation,Refurbishing,27.762410271909303,0.9019856435054887
597,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Recycling,Resale,61.49999999999999,61.49999999999999
598,Internet/Shipping,ColorMismatch,6,Standard,Resale,Resale,Donation,Resale,31.79062874188773,31.79062874188773
599,Store-Employee,Torn,30,Premium,Repair,Repair,Recycling,Repair,28.758712409037336,28.758712409037336
600,Internet/Shipping,NotLiked,78,Standard,Resale,Resale,Recycling,Resale,56.77275887224297,56.77275887224297
601,Internet/Shipping,Undamaged,3,Standard,Resale,Resale,Donation,Resale,65.40079895097429,65.40079895097429
602,Store-Customer,Stained,13,Standard,Refurbishing,Resale,Donation,Refurbishing,28.547944725710067,1.0276711561136098
603,Store-Customer,ColorMismatch,5,Premium,Resale,Resale,Donation,Resale,49.23815515761582,49.23815515761582
604,Internet/Shipping,ColorMismatch,15,Standard,Resale,Resale,Resale,Resale,31.47891788610719,31.47891788610719
605,Store-Employee,ColorMismatch,0,Standard,Resale,Resale,Donation,Resale,32.0,32.0
606,Store-Customer,Undamaged,6,Standard,Resale,Resale,Recycling,Resale,65.20219460958668,65.20219460958668
607,Store-Customer,MissingPart,11,Standard,Donation,Repair,Refurbishing,Repair,14.308554878568952,25.617109757137904
608,Internet/Shipping,Torn,5,Standard,Recycling,Donation,Recycling,Repair,5.947631031523164,10.930174708697551
609,Internet/Shipping,Stained,9,Standard,Refurbishing,Refurbishing,Donation,Refurbishing,28.686413257050923,28.686413257050923
610,Internet/Shipping,NotLiked,6,Standard,Resale,Resale,DiscountSale,Resale,61.12313173539791,61.12313173539791
611,Internet/Shipping,NotLiked,74,Standard,Resale,Resale,DiscountSale,Resale,57.00631671200109,57.00631671200109
612,Internet/Shipping,NotLiked,192,Premium,Resale,Resale,Repackaging,Resale,76.49149907246397,76.49149907246397
613,Store-Employee,Undamaged,7,Standard,Resale,Resale,Donation,Resale,65.13612545506012,65.13612545506012
614,Store-Employee,SeamDefect,25,Premium,Repair,Resale,Refurbishing,Repair,35.58339334333871,4.840754076297494
615,Internet/Shipping,NotLiked,5,Standard,Resale,Resale,Donation,Resale,61.18578618913899,61.18578618913899
616,Internet/Shipping,Stained,2,Standard,Refurbishing,Refurbishing,Recycling,Refurbishing,28.930069953356657,28.930069953356657
617,Internet/Shipping,NotLiked,1,Standard,Resale,Resale,Refurbishing,Resale,61.43703148950262,61.43703148950262
618,Internet/Shipping,Undamaged,56,Standard,Resale,Resale,Repackaging,Resale,61.97835253671135,61.97835253671135
619,Internet/Shipping,NotLiked,31,Standard,Resale,Resale,Resale,Resale,59.57696110378963,59.57696110378963
620,Internet/Shipping,NotLiked,53,Standard,Resale,Resale,Resale,Resale,58.24794078638478,58.24794078638478
621,Store-Customer,MissingPart,68,Standard,Donation,Repair,Refurbishing,Repair,13.349558287601237,23.699116575202474
622,Internet/Shipping,NotLiked,66,Standard,Resale,Resale,Repackaging,Resale,57.476244450371986,57.476244450371986
623,Store-Employee,MissingPart,7,Premium,Repair,Repair,Repair,Repair,43.133783253994835,43.133783253994835
624,Internet/Shipping,ColorMismatch,93,Standard,Resale,Resale,Repackaging,Resale,28.891772510364916,28.891772510364916
625,Store-Employee,Stained,11,Standard,Refurbishing,Refurbishing,Recycling,Refurbishing,28.617109757137904,28.617109757137904
626,Internet/Shipping,ColorMismatch,7,Standard,Resale,Resale,Refurbishing,Resale,31.755855502663223,31.755855502663223
627,Store-Customer,MissingPart,13,Standard,Donation,Resale,Refurbishing,Repair,14.273972362855034,6.764383417713018
628,Internet/Shipping,NotLiked,3,Standard,Resale,Resale,Repackaging,Resale,61.311283216712496,61.311283216712496
629,Internet/Shipping,NotLiked,7,Standard,Resale,Resale,Recycling,Resale,61.060539904793806,61.060539904793806
630,Store-Customer,SeamDefect,4,Standard,Donation,Repair,Refurbishing,Repair,12.338523035897468,20.87425166433573
631,Store-Customer,ColorMismatch,0,Standard,Resale,Resale,Donation,Resale,32.0,32.0
632,Store-Customer,ColorMismatch,2,Standard,Resale,Resale,Refurbishing,Resale,31.930069953356657,31.930069953356657
633,Internet/Shipping,Undamaged,178,Standard,Resale,Resale,Recycling,Resale,54.75667116200308,54.75667116200308
634,Internet/Shipping,NotLiked,10,Standard,Resale,Resale,Repackaging,Resale,60.87313952619759,60.87313952619759
635,Internet/Shipping,Stained,10,Standard,Refurbishing,Refurbishing,Refurbishing,Refurbishing,28.651744181220877,28.651744181220877
636,Internet/Shipping,NotLiked,2,Standard,Resale,Resale,Donation,Resale,61.37412591604198,61.37412591604198
637,Internet/Shipping,NotLiked,2,Standard,Resale,Resale,Refurbishing,Resale,61.37412591604198,61.37412591604198
638,Internet/Shipping,NotLiked,1,Premium,Resale,Resale,Refurbishing,Resale,92.90554723425393,92.90554723425393
639,Store-Customer,Undamaged,89,Standard,Resale,Resale,Donation,Resale,59.937230642701046,59.937230642701046
640,Store-Customer,Undamaged,4,Standard,Resale,Resale,DiscountSale,Resale,65.33453129137543,65.33453129137543
641,Internet/Shipping,NotLiked,19,Standard,Resale,Resale,Donation,Resale,60.31429982129678,60.31429982129678
642,Store-Customer,Undamaged,20,Standard,Resale,Resale,DiscountSale,Resale,64.28321177489921,64.28321177489921
643,Internet/Shipping,NotLiked,13,Premium,Resale,Resale,DiscountSale,Resale,91.77945075941716,91.77945075941716
644,Internet/Shipping,NotLiked,106,Premium,Resale,Resale,Repackaging,Resale,83.4956292431748,83.4956292431748
645,Internet/Shipping,MissingPart,7,Premium,Repair,Resale,Donation,Repair,43.133783253994835,12.040134976198452
646,Store-Customer,Torn,72,Standard,Disposal,Donation,Refurbishing,Repair,0.0,10.02743254135688
647,Internet/Shipping,NotLiked,20,Premium,Resale,Resale,Repackaging,Resale,91.12877462748837,91.12877462748837
648,Internet/Shipping,NotLiked,28,Standard,Resale,Resale,Recycling,Resale,59.760467108478544,59.760467108478544
649,Internet/Shipping,NotLiked,8,Standard,Resale,Resale,DiscountSale,Resale,60.99801063473481,60.99801063473481
650,Internet/Shipping,NotLiked,39,Standard,Resale,Resale,DiscountSale,Resale,59.090294676221106,59.090294676221106
651,Internet/Shipping,ColorMismatch,32,Standard,Resale,Resale,Repackaging,Resale,30.897730372771917,30.897730372771917
652,Store-Customer,Undamaged,1,Standard,Resale,Resale,Donation,Resale,65.53353323891943,65.53353323891943
653,Internet/Shipping,NotLiked,88,Premium,Resale,Resale,Refurbishing,Resale,85.03940285035426,85.03940285035426
654,Internet/Shipping,ColorMismatch,17,Standard,Resale,Resale,Donation,Resale,31.410028962221837,31.410028962221837
655,Store-Customer,SeamDefect,3,Premium,Repair,Repair,Recycling,Repair,36.608462412534365,36.608462412534365
656,Internet/Shipping,NotLiked,100,Premium,Resale,Resale,Recycling,Resale,84.00713600439818,84.00713600439818
657,Store-Customer,Undamaged,3,Standard,Resale,Resale,Donation,Resale,65.40079895097429,65.40079895097429
658,Internet/Shipping,MissingPart,14,Standard,Donation,Repair,Recycling,Repair,14.256707024600082,25.513414049200165
659,Internet/Shipping,NotLiked,4,Premium,Resale,Resale,Resale,Resale,92.62275499300719,92.62275499300719
660,Internet/Shipping,SeamDefect,4,Standard,Donation,Repair,Refurbishing,Repair,12.338523035897468,20.87425166433573
661,Internet/Shipping,NotLiked,124,Standard,Resale,Resale,Refurbishing,Resale,54.15292997561331,54.15292997561331
662,Store-Customer,Undamaged,5,Standard,Resale,Resale,Donation,Resale,65.26832986631337,65.26832986631337
663,Internet/Shipping,NotLiked,7,Premium,Resale,Resale,Resale,Resale,92.3408098571907,92.3408098571907
664,Internet/Shipping,Torn,3,Premium,Repair,Repair,Repair,Repair,29.874188811141664,29.874188811141664
665,Internet/Shipping,ColorMismatch,2,Standard,Resale,Resale,Recycling,Resale,31.930069953356657,31.930069953356657
666,Internet/Shipping,Undamaged,105,Standard,Resale,Resale,Donation,Resale,58.971580751986664,58.971580751986664
667,Store-Customer,NotLiked,107,Standard,Resale,Resale,Recycling,Resale,55.10711739838924,55.10711739838924
668,Store-Employee,Undamaged,0,Standard,Resale,Resale,DiscountSale,Resale,65.6,65.6
669,Internet/Shipping,NotLiked,10,Standard,Resale,Resale,DiscountSale,Resale,60.87313952619759,60.87313952619759
670,Internet/Shipping,ColorMismatch,1,Premium,Resale,Resale,Resale,Resale,49.44752624125218,49.44752624125218
671,Internet/Shipping,Torn,10,Standard,Recycling,Resale,Donation,Repair,5.895523254366264,-2.5348255818779117
672,Internet/Shipping,ColorMismatch,5,Premium,Resale,Resale,Recycling,Resale,49.23815515761582,49.23815515761582
673,Store-Employee,Stained,3,Standard,Refurbishing,Refurbishing,Recycling,Refurbishing,28.89515734261805,28.89515734261805
674,Internet/Shipping,NotLiked,5,Premium,Resale,Resale,Resale,Resale,92.52867928370848,92.52867928370848
675,Internet/Shipping,ColorMismatch,12,Standard,Resale,Resale,Recycling,Resale,31.58250995016757,31.58250995016757
676,Internet/Shipping,ColorMismatch,10,Standard,Resale,Resale,Donation,Resale,31.651744181220877,31.651744181220877
677,Store-Customer,NotLiked,5,Premium,Resale,Resale,Recycling,Resale,92.52867928370848,92.52867928370848
678,Internet/Shipping,MissingPart,41,Premium,Repair,Resale,Repair,Repair,41.39102932225944,11.517308796677833
679,Internet/Shipping,NotLiked,17,Standard,Resale,Resale,Recycling,Resale,60.43805213199931,60.43805213199931
680,Internet/Shipping,NotLiked,4,Premium,Resale,Resale,DiscountSale,Resale,92.62275499300719,92.62275499300719
681,Internet/Shipping,Undamaged,222,Standard,Resale,Resale,Donation,Resale,52.360871728254835,52.360871728254835
682,Internet/Shipping,NotLiked,32,Standard,Resale,Resale,Resale,Resale,59.515914670989446,59.515914670989446
683,Internet/Shipping,Undamaged,7,Standard,Resale,Resale,DiscountSale,Resale,65.13612545506012,65.13612545506012
684,Internet/Shipping,NotLiked,13,Premium,Resale,Resale,DiscountSale,Resale,91.77945075941716,91.77945075941716
685,Internet/Shipping,NotLiked,1,Standard,Resale,Resale,Refurbishing,Resale,61.43703148950262,61.43703148950262
686,Internet/Shipping,Undamaged,16,Standard,Resale,Resale,DiscountSale,Resale,64.54446678367646,64.54446678367646
687,Internet/Shipping,NotLiked,3,Standard,Resale,Resale,Repackaging,Resale,61.311283216712496,61.311283216712496
688,Store-Employee,Torn,11,Premium,Repair,Resale,Recycling,Repair,29.54053170856549,-0.8074335364293139
689,Store-Customer,Stained,6,Standard,Refurbishing,Refurbishing,Recycling,Refurbishing,28.79062874188773,28.79062874188773
690,Internet/Shipping,NotLiked,10,Standard,Resale,Resale,Donation,Resale,60.87313952619759,60.87313952619759
691,Internet/Shipping,ColorMismatch,29,Premium,Resale,Resale,DiscountSale,Resale,47.999364384496744,47.999364384496744
692,Store-Customer,Undamaged,5,Premium,Resale,Resale,Donation,Resale,98.35249479947004,98.35249479947004
693,Internet/Shipping,Undamaged,81,Standard,Resale,Resale,DiscountSale,Resale,60.42588048106643,60.42588048106643
694,Internet/Shipping,SeamDefect,296,Standard,Disposal,Donation,Donation,Repair,0.0,8.454326391510765
695,Store-Customer,NotLiked,58,Standard,Resale,Resale,Resale,Resale,57.9499466885183,57.9499466885183
696,Internet/Shipping,NotLiked,7,Standard,Resale,Resale,Refurbishing,Resale,61.060539904793806,61.060539904793806
697,Internet/Shipping,NotLiked,203,Standard,Resale,Resale,Donation,Resale,49.925529209813426,49.925529209813426
698,Internet/Shipping,MissingPart,0,Standard,Repair,Resale,Recycling,Repair,26.0,6.9
699,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,Resale,Resale,61.24850332867146,61.24850332867146
700,Internet/Shipping,NotLiked,99,Standard,Resale,Resale,Resale,Resale,55.56179060548355,55.56179060548355
701,Internet/Shipping,NotLiked,14,Standard,Resale,Resale,Recycling,Resale,60.6241452885603,60.6241452885603
702,Internet/Shipping,NotLiked,11,Standard,Resale,Resale,Recycling,Resale,60.81079756284822,60.81079756284822
703,Internet/Shipping,SeamDefect,2,Standard,Donation,Repair,Repair,Repair,12.36923077947693,20.93706295802099
704,Store-Customer,SeamDefect,129,Premium,Repair,Repair,Repair,Repair,31.031519872028795,31.031519872028795
705,Internet/Shipping,Undamaged,21,Premium,Resale,Resale,Resale,Resale,96.77709171580356,96.77709171580356
706,Internet/Shipping,ColorMismatch,4,Standard,Resale,Resale,Recycling,Resale,31.860279627039702,31.860279627039702
707,Store-Customer,Undamaged,279,Standard,Resale,Resale,Resale,Resale,49.40990356380065,49.40990356380065
708,Store-Customer,NotLiked,4,Premium,Resale,Resale,Recycling,Resale,92.62275499300719,92.62275499300719
709,Internet/Shipping,NotLiked,4,Premium,Resale,Resale,Repackaging,Resale,92.62275499300719,92.62275499300719
710,Internet/Shipping,NotLiked,8,Standard,Resale,Resale,Repackaging,Resale,60.99801063473481,60.99801063473481
711,Store-Employee,Stained,41,Standard,Refurbishing,Refurbishing,Donation,Refurbishing,27.59401954817296,27.59401954817296
712,Internet/Shipping,NotLiked,2,Premium,Resale,Resale,Recycling,Resale,92.81118887406298,92.81118887406298
713,Store-Customer,ColorMismatch,3,Premium,Resale,Resale,Donation,Resale,49.34273601392708,49.34273601392708
714,Store-Customer,NotLiked,5,Standard,Resale,Resale,Donation,Resale,61.18578618913899,61.18578618913899
715,Store-Customer,SeamDefect,345,Standard,Disposal,Resale,Donation,Repair,0.0,-0.4424575257254002
716,Internet/Shipping,NotLiked,5,Standard,Resale,Resale,Donation,Resale,61.18578618913899,61.18578618913899
717,Internet/Shipping,NotLiked,8,Standard,Resale,Resale,Recycling,Resale,60.99801063473481,60.99801063473481
718,Internet/Shipping,NotLiked,145,Standard,Resale,Resale,Repackaging,Resale,52.9964044659767,52.9964044659767
719,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Refurbishing,Resale,61.49999999999999,61.49999999999999
720,Store-Employee,Undamaged,14,Standard,Resale,Resale,Recycling,Resale,64.67548669348031,64.67548669348031
721,Internet/Shipping,ColorMismatch,14,Standard,Resale,Resale,Resale,Resale,31.513414049200165,31.513414049200165
722,Internet/Shipping,ColorMismatch,35,Standard,Resale,Resale,DiscountSale,Resale,30.79618956901482,30.79618956901482
723,Internet/Shipping,NotLiked,6,Standard,Resale,Resale,DiscountSale,Resale,61.12313173539791,61.12313173539791
724,Store-Employee,SeamDefect,1,Standard,Donation,Repair,Repair,Repair,12.384607697433974,20.96851574475131
725,Internet/Shipping,NotLiked,1,Standard,Resale,Resale,Donation,Resale,61.43703148950262,61.43703148950262
726,Internet/Shipping,Undamaged,19,Standard,Resale,Resale,Resale,Resale,64.34842758914658,64.34842758914658
727,Internet/Shipping,Undamaged,25,Standard,Resale,Resale,Donation,Resale,63.958109149884116,63.958109149884116
728,Internet/Shipping,Undamaged,5,Standard,Resale,Resale,Resale,Resale,65.26832986631337,65.26832986631337
729,Internet/Shipping,NotLiked,6,Standard,Resale,Resale,Repackaging,Resale,61.12313173539791,61.12313173539791
730,Internet/Shipping,Torn,184,Standard,Disposal,Donation,Recycling,Repair,0.0,8.647101253573403
731,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Donation,Resale,61.49999999999999,61.49999999999999
732,Internet/Shipping,NotLiked,1,Premium,Resale,Resale,Repackaging,Resale,92.90554723425393,92.90554723425393
733,Internet/Shipping,NotLiked,11,Standard,Resale,Resale,DiscountSale,Resale,60.81079756284822,60.81079756284822
734,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,Donation,Resale,61.24850332867146,61.24850332867146
735,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,Refurbishing,Resale,61.24850332867146,61.24850332867146
736,Internet/Shipping,NotLiked,7,Standard,Resale,Resale,Donation,Resale,61.060539904793806,61.060539904793806
737,Internet/Shipping,Undamaged,1,Premium,Resale,Resale,Donation,Resale,98.75029985837915,98.75029985837915
738,Internet/Shipping,NotLiked,14,Standard,Resale,Resale,Repackaging,Resale,60.6241452885603,60.6241452885603
739,Internet/Shipping,NotLiked,20,Standard,Resale,Resale,Donation,Resale,60.25251641832558,60.25251641832558
740,Internet/Shipping,NotLiked,13,Premium,Resale,Resale,DiscountSale,Resale,91.77945075941716,91.77945075941716
741,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Donation,Resale,61.49999999999999,61.49999999999999
742,Internet/Shipping,NotLiked,91,Premium,Resale,Resale,Donation,Resale,84.7801736799806,84.7801736799806
743,Store-Customer,ColorMismatch,3,Standard,Resale,Resale,Recycling,Resale,31.89515734261805,31.89515734261805
744,Internet/Shipping,NotLiked,23,Standard,Resale,Resale,Refurbishing,Resale,60.067536477716445,60.067536477716445
745,Internet/Shipping,NotLiked,7,Standard,Resale,Resale,Donation,Resale,61.060539904793806,61.060539904793806
746,Internet/Shipping,Undamaged,25,Standard,Resale,Resale,Repackaging,Resale,63.958109149884116,63.958109149884116
